182.0,Optic_disc,3,982,728,0.985658
184.0,Optic_disc,3,983,729,0.9743498
186.0,Optic_disc,3,984,731,0.9929495
188.0,Optic_disc,3,988,733,0.9885931
190.0,Optic_disc,3,993,738,0.9885308
190.0,Optic_disc,3,998,738,0.9767794
194.0,Optic_disc,3,1003,738,0.97642773
196.0,Optic_disc,3,1008,739,0.9673409
196.0,Optic_disc,3,1010,738,0.9702276
200.0,Optic_disc,3,1018,731,0.98732215
200.0,Optic_disc,3,1019,730,0.99469614
202.0,Optic_disc,3,1022,730,0.9933014
204.0,Optic_disc,3,1026,730,0.98899907
208.0,Optic_disc,3,1033,732,0.96446323
208.0,Optic_disc,3,1045,732,0.96820694
210.0,Optic_disc,3,1052,734,0.97585154
212.0,Optic_disc,3,1063,737,0.9366374
216.0,Optic_disc,3,1072,740,0.90824145
218.0,Optic_disc,3,1074,742,0.94344985
220.0,Optic_disc,3,1076,744,0.973912
220.0,Optic_disc,3,1079,744,0.9867134
224.0,Optic_disc,3,1082,745,0.99204844
226.0,Optic_disc,3,1089,750,0.97436
226.0,Optic_disc,3,1094,754,0.9715649
228.0,Optic_disc,3,1099,756,0.92655116
232.0,Optic_disc,3,1102,762,0.95732
234.0,Optic_disc,3,1104,768,0.9875094
236.0,Optic_disc,3,1105,771,0.9667099
238.0,Optic_disc,3,1106,773,0.92327625
240.0,Optic_disc,3,1107,769,0.9035567
242.0,Optic_disc,3,1107,773,0.92858523
244.0,Optic_disc,3,1093,771,0.84108794
244.0,Optic_disc,3,1093,771,0.8445326
248.0,Optic_disc,3,1089,772,0.8425988
248.0,Optic_disc,3,1091,775,0.9258275
250.0,Optic_disc,3,1087,778,0.92433345
254.0,Optic_disc,3,1080,776,0.8365638
256.0,Optic_disc,3,1050,751,0.7908281
258.0,Optic_disc,3,1028,738,0.88512063
260.0,Optic_disc,3,1015,733,0.97105104
260.0,Optic_disc,3,1005,722,0.9696428
262.0,Optic_disc,3,1001,715,0.96777827
264.0,Optic_disc,3,995,710,0.98653316
268.0,Optic_disc,3,991,701,0.95505553
268.0,Optic_disc,3,990,695,0.9824775
270.0,Optic_disc,3,986,694,0.97439814
272.0,Optic_disc,3,981,690,0.96964586
274.0,Optic_disc,3,980,689,0.9600037
278.0,Optic_disc,3,977,689,0.95807546
280.0,Optic_disc,3,979,689,0.9719559
282.0,Optic_disc,3,980,689,0.9737153
284.0,Optic_disc,3,982,689,0.9736312
284.0,Optic_disc,3,981,689,0.97104925
286.0,Optic_disc,3,979,689,0.98314613
288.0,Optic_disc,3,976,689,0.97840184
290.0,Optic_disc,3,974,688,0.9651059
294.0,Optic_disc,3,973,687,0.9676792
296.0,Optic_disc,3,966,687,0.9722722
298.0,Optic_disc,3,963,680,0.95744854
300.0,Optic_disc,3,961,675,0.98683727
300.0,Optic_disc,3,961,673,0.9790603
302.0,Optic_disc,3,969,663,0.9542623
306.0,Optic_disc,3,981,657,0.9845718
308.0,Optic_disc,3,987,651,0.97677803
308.0,Optic_disc,3,993,649,0.97090536
310.0,Optic_disc,3,995,648,0.97683764
314.0,Optic_disc,3,992,653,0.9796178
316.0,Optic_disc,3,988,658,0.989972
318.0,Optic_disc,3,980,665,0.9838558
320.0,Optic_disc,3,975,679,0.9521887
320.0,Optic_disc,3,963,697,0.98474944
322.0,Optic_disc,3,960,709,0.9898797
324.0,Optic_disc,3,957,715,0.9891395
328.0,Optic_disc,3,953,728,0.9864194
330.0,Optic_disc,3,943,739,0.97082585
332.0,Optic_disc,3,938,743,0.9719082
334.0,Optic_disc,3,933,747,0.9770179
334.0,Optic_disc,3,930,746,0.9039443
336.0,Optic_disc,3,927,747,0.9003961
338.0,Optic_disc,3,924,749,0.94637483
340.0,Optic_disc,3,927,749,0.9878037
342.0,Optic_disc,3,928,748,0.9842588
344.0,Optic_disc,3,927,746,0.98754716
346.0,Optic_disc,3,928,741,0.9881556
348.0,Optic_disc,3,930,741,0.99135053
352.0,Optic_disc,3,930,742,0.99158055
354.0,Optic_disc,3,933,744,0.99264055
356.0,Optic_disc,3,941,747,0.9845604
358.0,Optic_disc,3,945,756,0.9679939
360.0,Optic_disc,3,952,751,0.96893233
362.0,Optic_disc,3,957,759,0.8966808
364.0,Optic_disc,3,963,759,0.86805916
366.0,Optic_disc,3,970,759,0.91750723
368.0,Optic_disc,3,974,758,0.9574911
370.0,Optic_disc,3,981,759,0.9598378
370.0,Optic_disc,3,985,760,0.9503857
372.0,Optic_disc,3,988,761,0.9723236
374.0,Optic_disc,3,992,764,0.9896054
376.0,Optic_disc,3,996,763,0.983706
380.0,Optic_disc,3,1005,760,0.9831524
380.0,Optic_disc,3,1006,758,0.98465794
382.0,Optic_disc,3,1006,757,0.9904965
384.0,Optic_disc,3,999,748,0.9942747
386.0,Optic_disc,3,987,744,0.9902541
388.0,Optic_disc,3,971,742,0.9723602
390.0,Optic_disc,3,961,731,0.97204745
392.0,Optic_disc,3,959,728,0.98063385
394.0,Optic_disc,3,960,726,0.9838434
396.0,Optic_disc,3,961,726,0.98578274
398.0,Optic_disc,3,963,726,0.98109496
402.0,Optic_disc,3,962,726,0.9808853
404.0,Optic_disc,3,963,726,0.98032254
404.0,Optic_disc,3,963,728,0.9810767
406.0,Optic_disc,3,961,727,0.9853019
408.0,Optic_disc,3,958,725,0.98334575
410.0,Optic_disc,3,958,725,0.9813731
414.0,Optic_disc,3,959,726,0.9842173
416.0,Optic_disc,3,959,729,0.98790854
418.0,Optic_disc,3,957,730,0.98767984
420.0,Optic_disc,3,956,731,0.98673415
422.0,Optic_disc,3,956,730,0.9845404
424.0,Optic_disc,3,956,727,0.986508
424.0,Optic_disc,3,955,727,0.986868
426.0,Optic_disc,3,952,729,0.982767
428.0,Optic_disc,3,952,730,0.98523617
430.0,Optic_disc,3,950,731,0.98217976
432.0,Optic_disc,3,950,741,0.95942754
434.0,Optic_disc,3,949,744,0.9739822
436.0,Optic_disc,3,948,745,0.97323036
438.0,Optic_disc,3,942,747,0.9748138
442.0,Optic_disc,3,941,754,0.9761405
442.0,Optic_disc,3,940,756,0.97918564
444.0,Optic_disc,3,940,759,0.96854544
446.0,Optic_disc,3,940,760,0.92248267
450.0,Optic_disc,3,955,765,0.8062405
450.0,Optic_disc,3,959,764,0.87643087
452.0,Optic_disc,3,963,763,0.8900119
456.0,Optic_disc,3,968,765,0.8789196
456.0,Optic_disc,3,970,765,0.7292229
458.0,Optic_disc,3,986,767,0.73581296
460.0,Optic_disc,3,987,765,0.7260222
462.0,Optic_disc,3,987,766,0.83316153
464.0,Optic_disc,3,989,767,0.8657596
468.0,Optic_disc,3,992,772,0.90231335
470.0,Optic_disc,3,995,777,0.9054089
472.0,Optic_disc,3,996,779,0.95301807
474.0,Optic_disc,3,997,782,0.8990721
476.0,Optic_disc,3,999,781,0.61328024
480.0,Optic_disc,3,1022,780,0.55347955
482.0,Optic_disc,3,1024,780,0.5238196
484.0,Optic_disc,3,1026,779,0.6986687
486.0,Optic_disc,3,1030,779,0.6528737
488.0,Optic_disc,3,1053,778,0.9051844
488.0,Optic_disc,3,1058,780,0.869165
490.0,Optic_disc,3,1063,778,0.8728164
492.0,Optic_disc,3,1070,778,0.8674945
494.0,Optic_disc,3,1073,780,0.8240833
498.0,Optic_disc,3,1073,778,0.80586576
498.0,Optic_disc,3,1059,777,0.69681877
500.0,Optic_disc,3,1074,779,0.8015759
504.0,Optic_disc,3,1074,780,0.7665932
506.0,Optic_disc,3,1073,781,0.95056343
506.0,Optic_disc,3,1076,781,0.961709
510.0,Optic_disc,3,1078,780,0.8831442
512.0,Optic_disc,3,1080,779,0.8841208
514.0,Optic_disc,3,1080,779,0.81027305
516.0,Optic_disc,3,1080,779,0.8468128
518.0,Optic_disc,3,1076,780,0.8206492
520.0,Optic_disc,3,1058,773,0.66166323
522.0,Optic_disc,3,1034,760,0.84457445
524.0,Optic_disc,3,1020,750,0.9670747
526.0,Optic_disc,3,1013,744,0.960119
528.0,Optic_disc,3,1003,739,0.99025226
530.0,Optic_disc,3,998,731,0.9890133
532.0,Optic_disc,3,990,728,0.9808406
534.0,Optic_disc,3,988,727,0.9801705
536.0,Optic_disc,3,987,724,0.97586924
538.0,Optic_disc,3,986,722,0.9758607
540.0,Optic_disc,3,988,718,0.9789786
540.0,Optic_disc,3,991,719,0.9756108
542.0,Optic_disc,3,997,712,0.9898975
544.0,Optic_disc,3,1001,705,0.98890734
546.0,Optic_disc,3,1001,704,0.9865984
548.0,Optic_disc,3,1001,702,0.97098136
550.0,Optic_disc,3,994,701,0.9804222
552.0,Optic_disc,3,989,703,0.9862752
554.0,Optic_disc,3,987,706,0.9731695
556.0,Optic_disc,3,985,712,0.9342495
560.0,Optic_disc,3,982,713,0.9075911
562.0,Optic_disc,3,973,714,0.6178563
564.0,Optic_disc,3,973,714,0.73187494
566.0,Optic_disc,3,981,714,0.7320688
568.0,Optic_disc,3,986,713,0.7014541
570.0,Optic_disc,3,986,708,0.96292776
570.0,Optic_disc,3,988,708,0.9861368
572.0,Optic_disc,3,991,713,0.990657
574.0,Optic_disc,3,989,721,0.5920163
576.0,Optic_disc,3,983,731,0.8755905
578.0,Optic_disc,3,981,730,0.62975246
580.0,Optic_disc,3,980,730,0.5188573
584.0,Optic_disc,3,970,742,0.5775301
586.0,Optic_disc,3,971,732,0.5856727
588.0,Optic_disc,3,966,740,0.5441925
590.0,Optic_disc,3,963,742,0.7286242
592.0,Optic_disc,3,962,741,0.5898595
602.0,Optic_disc,3,960,760,0.66721725
608.0,Optic_disc,3,960,749,0.52969486
608.0,Optic_disc,3,962,760,0.7325769
616.0,Optic_disc,3,973,745,0.7363889
616.0,Optic_disc,3,972,745,0.7994692
618.0,Optic_disc,3,969,745,0.73564893
620.0,Optic_disc,3,969,745,0.7429322
622.0,Optic_disc,3,971,746,0.77736956
624.0,Optic_disc,3,981,748,0.83937013
628.0,Optic_disc,3,983,745,0.8576088
630.0,Optic_disc,3,984,744,0.8566087
632.0,Optic_disc,3,983,741,0.8866493
634.0,Optic_disc,3,987,732,0.91350347
636.0,Optic_disc,3,987,733,0.8921118
636.0,Optic_disc,3,984,733,0.8730187
640.0,Optic_disc,3,984,733,0.8857693
640.0,Optic_disc,3,980,730,0.9337371
644.0,Optic_disc,3,974,728,0.9445018
646.0,Optic_disc,3,972,726,0.9521433
648.0,Optic_disc,3,969,727,0.9530711
650.0,Optic_disc,3,965,727,0.96400803
650.0,Optic_disc,3,962,726,0.9581718
654.0,Optic_disc,3,960,726,0.904093
654.0,Optic_disc,3,958,728,0.9226675
656.0,Optic_disc,3,958,728,0.88310003
660.0,Optic_disc,3,955,727,0.79715204
662.0,Optic_disc,3,946,727,0.87295276
664.0,Optic_disc,3,942,728,0.91473347
666.0,Optic_disc,3,940,724,0.9172146
666.0,Optic_disc,3,937,726,0.9260744
670.0,Optic_disc,3,936,727,0.89822763
670.0,Optic_disc,3,935,727,0.96016145
674.0,Optic_disc,3,934,730,0.8946586
674.0,Optic_disc,3,932,739,0.8752037
676.0,Optic_disc,3,934,738,0.8867331
678.0,Optic_disc,3,938,738,0.8917597
680.0,Optic_disc,3,942,739,0.8357874
682.0,Optic_disc,3,954,739,0.78835803
684.0,Optic_disc,3,958,738,0.8228727
686.0,Optic_disc,3,965,731,0.93836564
688.0,Optic_disc,3,967,726,0.96810293
690.0,Optic_disc,3,971,726,0.9654076
692.0,Optic_disc,3,978,728,0.9480486
694.0,Optic_disc,3,980,729,0.9457381
696.0,Optic_disc,3,983,727,0.94233525
698.0,Optic_disc,3,984,728,0.93408936
700.0,Optic_disc,3,985,729,0.9534497
704.0,Optic_disc,3,987,730,0.96028596
704.0,Optic_disc,3,988,731,0.9619552
706.0,Optic_disc,3,988,732,0.96109605
710.0,Optic_disc,3,988,731,0.96239376
712.0,Optic_disc,3,991,732,0.97856104
712.0,Optic_disc,3,993,731,0.9865122
714.0,Optic_disc,3,993,730,0.9865145
716.0,Optic_disc,3,994,730,0.98619264
718.0,Optic_disc,3,995,729,0.9890076
720.0,Optic_disc,3,996,729,0.9881414
722.0,Optic_disc,3,995,729,0.98768497
726.0,Optic_disc,3,995,727,0.9859137
726.0,Optic_disc,3,995,726,0.9833708
728.0,Optic_disc,3,995,726,0.9803411
730.0,Optic_disc,3,995,726,0.9840921
734.0,Optic_disc,3,995,724,0.984734
736.0,Optic_disc,3,994,723,0.98525524
738.0,Optic_disc,3,995,723,0.9868008
740.0,Optic_disc,3,996,723,0.98794216
742.0,Optic_disc,3,998,719,0.9918601
744.0,Optic_disc,3,1001,719,0.9894183
746.0,Optic_disc,3,1001,719,0.9897455
748.0,Optic_disc,3,999,718,0.9869877
750.0,Optic_disc,3,999,718,0.9913658
750.0,Optic_disc,3,999,719,0.99142414
754.0,Optic_disc,3,999,717,0.98964626
756.0,Optic_disc,3,999,719,0.98924726
756.0,Optic_disc,3,999,719,0.98894405
758.0,Optic_disc,3,999,718,0.9874577
762.0,Optic_disc,3,1000,714,0.98888654
762.0,Optic_disc,3,999,715,0.9883803
764.0,Optic_disc,3,996,715,0.98979074
766.0,Optic_disc,3,997,715,0.9905605
768.0,Optic_disc,3,998,716,0.99145085
772.0,Optic_disc,3,998,714,0.99034506
772.0,Optic_disc,3,998,714,0.98960274
776.0,Optic_disc,3,997,713,0.99072766
776.0,Optic_disc,3,998,714,0.9904
778.0,Optic_disc,3,999,716,0.99163634
780.0,Optic_disc,3,999,716,0.990538
784.0,Optic_disc,3,997,716,0.99250484
784.0,Optic_disc,3,995,718,0.9914486
786.0,Optic_disc,3,988,716,0.99368095
790.0,Optic_disc,3,982,715,0.9651299
792.0,Optic_disc,3,967,708,0.974394
794.0,Optic_disc,3,957,705,0.9579605
794.0,Optic_disc,3,951,699,0.91977
798.0,Optic_disc,3,943,696,0.9605218
798.0,Optic_disc,3,944,696,0.95098
800.0,Optic_disc,3,944,696,0.9490143
802.0,Optic_disc,3,942,695,0.96539235
804.0,Optic_disc,3,935,694,0.9775049
808.0,Optic_disc,3,933,694,0.97843754
810.0,Optic_disc,3,932,696,0.96327657
812.0,Optic_disc,3,930,703,0.94694394
812.0,Optic_disc,3,933,699,0.94562316
814.0,Optic_disc,3,933,699,0.9658829
818.0,Optic_disc,3,932,703,0.9694392
820.0,Optic_disc,3,932,703,0.9752133
822.0,Optic_disc,3,934,699,0.96917164
824.0,Optic_disc,3,936,704,0.9685025
826.0,Optic_disc,3,939,705,0.97391087
828.0,Optic_disc,3,940,708,0.9748438
828.0,Optic_disc,3,941,709,0.97947115
832.0,Optic_disc,3,941,711,0.9803892
834.0,Optic_disc,3,939,710,0.97498965
834.0,Optic_disc,3,938,704,0.9582855
836.0,Optic_disc,3,934,691,0.9791518
838.0,Optic_disc,3,932,686,0.9856871
840.0,Optic_disc,3,935,688,0.9787967
842.0,Optic_disc,3,943,708,0.7945342
844.0,Optic_disc,3,952,722,0.8683746
848.0,Optic_disc,3,956,722,0.90066016
850.0,Optic_disc,3,958,724,0.8695996
852.0,Optic_disc,3,959,723,0.9137547
852.0,Optic_disc,3,960,725,0.8515977
856.0,Optic_disc,3,958,727,0.83084166
858.0,Optic_disc,3,956,704,0.9154462
862.0,Optic_disc,3,952,696,0.8914355
862.0,Optic_disc,3,943,695,0.933833
866.0,Optic_disc,3,942,694,0.95023143
866.0,Optic_disc,3,938,691,0.9380688
868.0,Optic_disc,3,936,690,0.93016195
872.0,Optic_disc,3,932,693,0.8649519
872.0,Optic_disc,3,928,693,0.5922651
874.0,Optic_disc,3,926,691,0.8140824
876.0,Optic_disc,3,923,690,0.90356064
878.0,Optic_disc,3,920,690,0.8774343
880.0,Optic_disc,3,919,692,0.7458605
882.0,Optic_disc,3,919,694,0.7275645
886.0,Optic_disc,3,920,695,0.7342247
886.0,Optic_disc,3,918,697,0.57288444
890.0,Optic_disc,3,920,698,0.58110124
892.0,Optic_disc,3,920,699,0.5503865
894.0,Optic_disc,3,920,699,0.55000323
896.0,Optic_disc,3,919,706,0.51824343
898.0,Optic_disc,3,919,709,0.5189925
906.0,Optic_disc,3,924,727,0.72469807
908.0,Optic_disc,3,927,727,0.8880568
910.0,Optic_disc,3,928,727,0.9395978
910.0,Optic_disc,3,931,729,0.889774
914.0,Optic_disc,3,934,728,0.8440529
914.0,Optic_disc,3,943,727,0.5974036
916.0,Optic_disc,3,951,728,0.61120605
918.0,Optic_disc,3,956,728,0.58977777
920.0,Optic_disc,3,958,727,0.6258847
922.0,Optic_disc,3,960,724,0.66936845
926.0,Optic_disc,3,962,725,0.79239184
928.0,Optic_disc,3,965,725,0.8305732
930.0,Optic_disc,3,966,727,0.82837754
932.0,Optic_disc,3,968,727,0.9223571
934.0,Optic_disc,3,971,730,0.8264248
934.0,Optic_disc,3,982,741,0.6202625
938.0,Optic_disc,3,989,744,0.5596733
938.0,Optic_disc,3,992,744,0.8049862
940.0,Optic_disc,3,993,744,0.7038452
942.0,Optic_disc,3,994,745,0.78415763
944.0,Optic_disc,3,999,745,0.71876633
946.0,Optic_disc,3,1013,744,0.6294012
948.0,Optic_disc,3,1015,742,0.661746
950.0,Optic_disc,3,1015,742,0.69046646
952.0,Optic_disc,3,1016,742,0.65975165
956.0,Optic_disc,3,1019,740,0.8990564
956.0,Optic_disc,3,1027,729,0.96461153
958.0,Optic_disc,3,1025,739,0.9066378
960.0,Optic_disc,3,1024,739,0.87640905
962.0,Optic_disc,3,1026,742,0.8879587
964.0,Optic_disc,3,1026,743,0.7659157
966.0,Optic_disc,3,1028,744,0.8571374
970.0,Optic_disc,3,1029,746,0.72655463
970.0,Optic_disc,3,1032,758,0.5081257
1000.0,Optic_disc,3,1058,745,0.5717985
1024.0,Optic_disc,3,1053,715,0.54853034
1026.0,Optic_disc,3,1053,716,0.517216
1026.0,Optic_disc,3,1052,716,0.6410533
1030.0,Optic_disc,3,1052,722,0.6598756
1032.0,Optic_disc,3,1052,720,0.77745533
1034.0,Optic_disc,3,1049,722,0.60996246
1038.0,Optic_disc,3,1018,736,0.77531797
1040.0,Optic_disc,3,1017,737,0.6018895
1042.0,Optic_disc,3,1018,730,0.5955125
1056.0,Optic_disc,3,961,742,0.6280766
1058.0,Optic_disc,3,958,744,0.5042103
1062.0,Optic_disc,3,952,746,0.5546764
1064.0,Optic_disc,3,937,746,0.79291457
1068.0,Optic_disc,3,935,756,0.7752668
1070.0,Optic_disc,3,932,759,0.8977616
1072.0,Optic_disc,3,929,760,0.88093597
1074.0,Optic_disc,3,928,760,0.8879903
1088.0,Optic_disc,3,912,712,0.5944854
1098.0,Optic_disc,3,885,727,0.55579317
1100.0,Optic_disc,3,882,732,0.6693906
1102.0,Optic_disc,3,877,745,0.7870794
1198.0,Optic_disc,3,917,753,0.8028083
1204.0,Optic_disc,3,911,740,0.56578207
1208.0,Optic_disc,3,903,718,0.71808517
1220.0,Optic_disc,3,886,725,0.5091763
1222.0,Optic_disc,3,884,731,0.9078576
1226.0,Optic_disc,3,882,739,0.83063114
1228.0,Optic_disc,3,883,740,0.7067743
1230.0,Optic_disc,3,884,742,0.7825125
1232.0,Optic_disc,3,886,745,0.83698493
1254.0,Optic_disc,3,912,753,0.5073747
1260.0,Optic_disc,3,909,755,0.5152058
1312.0,Optic_disc,3,964,759,0.63956684
1312.0,Optic_disc,3,964,762,0.6191322
1314.0,Optic_disc,3,965,766,0.55778724
1348.0,Optic_disc,3,924,764,0.5070119
1558.0,Optic_disc,3,912,740,0.550709
1560.0,Optic_disc,3,905,728,0.62822634
1564.0,Optic_disc,3,913,694,0.84548825
1566.0,Optic_disc,3,914,681,0.963684
1568.0,Optic_disc,3,913,674,0.97012705
1570.0,Optic_disc,3,913,672,0.97336346
1572.0,Optic_disc,3,920,675,0.9805966
1572.0,Optic_disc,3,922,679,0.9831729
1574.0,Optic_disc,3,923,683,0.9765311
1576.0,Optic_disc,3,922,687,0.9763588
1578.0,Optic_disc,3,921,690,0.96180904
1580.0,Optic_disc,3,907,696,0.89649236
1582.0,Optic_disc,3,904,702,0.7475013
1584.0,Optic_disc,3,903,704,0.80916727
1588.0,Optic_disc,3,903,704,0.87558436
1590.0,Optic_disc,3,903,707,0.8050892
1592.0,Optic_disc,3,907,709,0.8558345
1594.0,Optic_disc,3,909,711,0.9041302
1596.0,Optic_disc,3,912,713,0.90186405
1598.0,Optic_disc,3,912,713,0.8672434
1600.0,Optic_disc,3,915,714,0.8709211
1602.0,Optic_disc,3,913,719,0.82786095
1604.0,Optic_disc,3,922,720,0.72485626
1606.0,Optic_disc,3,924,720,0.75697166
1608.0,Optic_disc,3,924,719,0.77534986
1610.0,Optic_disc,3,926,721,0.673411
1614.0,Optic_disc,3,933,734,0.5724306
1616.0,Optic_disc,3,936,736,0.7139727
1616.0,Optic_disc,3,937,729,0.5311877
1632.0,Optic_disc,3,955,692,0.53401476
1634.0,Optic_disc,3,951,691,0.5401059
1682.0,Optic_disc,3,923,704,0.5322649
1698.0,Optic_disc,3,881,627,0.79796606
1790.0,Optic_disc,3,911,599,0.66406435
1792.0,Optic_disc,3,910,599,0.53296185
1796.0,Optic_disc,3,913,599,0.5853889
1802.0,Optic_disc,3,919,597,0.68882364
1804.0,Optic_disc,3,911,596,0.51395124
1808.0,Optic_disc,3,904,590,0.73297745
1842.0,Optic_disc,3,929,564,0.6107114
1844.0,Optic_disc,3,925,556,0.6894868
1846.0,Optic_disc,3,929,558,0.60678303
1848.0,Optic_disc,3,928,562,0.8104986
1850.0,Optic_disc,3,928,564,0.8187111
1852.0,Optic_disc,3,927,556,0.81042683
1854.0,Optic_disc,3,926,554,0.79238135
1856.0,Optic_disc,3,928,552,0.8181883
1858.0,Optic_disc,3,928,551,0.7744408
1862.0,Optic_disc,3,929,549,0.7774692
1864.0,Optic_disc,3,931,548,0.7366989
1864.0,Optic_disc,3,938,545,0.7444347
1868.0,Optic_disc,3,947,539,0.62619036
1872.0,Optic_disc,3,948,540,0.6470214
1872.0,Optic_disc,3,952,538,0.74304456
1874.0,Optic_disc,3,952,536,0.94554365
1876.0,Optic_disc,3,955,537,0.7928976
1878.0,Optic_disc,3,957,536,0.9024148
1880.0,Optic_disc,3,960,536,0.937723
1884.0,Optic_disc,3,961,537,0.9259241
1886.0,Optic_disc,3,960,536,0.89346945
1888.0,Optic_disc,3,962,538,0.90929884
1890.0,Optic_disc,3,978,542,0.8652541
1890.0,Optic_disc,3,981,542,0.8979786
1894.0,Optic_disc,3,982,542,0.937324
1896.0,Optic_disc,3,984,543,0.9419158
1896.0,Optic_disc,3,986,543,0.97334236
1900.0,Optic_disc,3,987,544,0.98300004
1902.0,Optic_disc,3,987,545,0.9729389
1904.0,Optic_disc,3,986,542,0.9886057
1906.0,Optic_disc,3,992,542,0.99274397
1908.0,Optic_disc,3,999,543,0.9730249
1910.0,Optic_disc,3,1001,543,0.9800392
1912.0,Optic_disc,3,1003,544,0.9663929
1912.0,Optic_disc,3,1005,543,0.97342867
1916.0,Optic_disc,3,1010,542,0.95936775
1918.0,Optic_disc,3,1013,539,0.95872504
1920.0,Optic_disc,3,1017,537,0.97176176
1920.0,Optic_disc,3,1024,534,0.981312
1922.0,Optic_disc,3,1025,533,0.9751893
1924.0,Optic_disc,3,1025,527,0.9850492
1928.0,Optic_disc,3,1027,527,0.9847112
1928.0,Optic_disc,3,1032,526,0.9905972
1930.0,Optic_disc,3,1032,523,0.9824287
1932.0,Optic_disc,3,1034,523,0.98961616
1934.0,Optic_disc,3,1038,521,0.9803509
1936.0,Optic_disc,3,1042,512,0.9892762
1938.0,Optic_disc,3,1048,510,0.9916858
1940.0,Optic_disc,3,1053,507,0.9956826
1944.0,Optic_disc,3,1053,504,0.9813286
